Date,New Zealand,Far North District,Whangarei District,Kaipara District,Rodney District (2010 and earlier),North Shore City (2010 and earlier),Waitakere City (2010 and earlier),Auckland City (2010 and earlier),Manukau City (2010 and earlier),Papakura District (2010 and earlier),Franklin District (2010 and earlier),Thames-Coromandel District,Hauraki District,Waikato District,Matamata-Piako District,Hamilton City,Waipa District,Otorohanga District,South Waikato District,Waitomo District,Taupo District,Western Bay of Plenty District,Tauranga City,Rotorua District,Whakatane District,Kawerau District,Opotiki District,Gisborne District,Wairoa District,Hastings District,Napier City,Central Hawke's Bay District,New Plymouth District,Stratford District,South Taranaki District,Ruapehu District,Whanganui District,Rangitikei District,Manawatu District,Palmerston North City,Tararua District,Horowhenua District,Kapiti Coast District,Porirua City,Upper Hutt City,Lower Hutt City,Wellington City,Masterton District,Carterton District,South Wairarapa District,Tasman District,Nelson City,Marlborough District,Kaikoura District,Buller District,Grey District,Westland District,Hurunui District,Waimakariri District,Christchurch City,Banks Peninsula District (February 2006 and earlier),Selwyn District,Ashburton District,Timaru District,Mackenzie District,Waimate District,Chatham Islands Territory,Waitaki District,Central Otago District,Queenstown-Lakes District,Dunedin City,Clutha District,Southland District,Gore District,Invercargill City,Auckland (2011 and later),Rodney Ward,Albany Ward,North Shore Ward,Waitakere Ward,Waitemata and Gulf Ward,Whau Ward,Albert-Eden-Roskill Ward,Orakei Ward,Maungakiekie-Tamaki Ward,Howick Ward,Manukau Ward,Manurewa-Papakura Ward,Franklin Ward,Area Outside Territorial Authority
15/09/1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/10/1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/05/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/10/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/05/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/10/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/05/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/10/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/05/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/10/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/1990,220400,2935,2244,1357,5441,10356,6912,9052,13149,2382,5310,2639,1169,2321,2849,3158,4446,420,368,202,2508,3024,5162,1979,2678,0,642,612,309,1614,1336,250,1939,982,90,833,2603,602,2204,5726,1115,1785,5118,1122,849,2508,3824,536,602,260,3068,2338,1583,65,230,112,76,378,1632,14551,1088,2773,269,1282,544,0,0,0,287,2056,2769,448,196,305,1000,,,,,,,,,,,,,,,
15/05/1990,286457,2836,3683,915,11690,10458,10701,14798,17130,2287,7911,5177,1101,2611,967,5178,2931,319,498,242,2959,4019,10430,3484,2203,80,350,588,0,1847,2734,253,3505,0,479,352,2252,130,2149,6057,305,1387,5667,2147,1831,2181,4038,1604,783,1147,3290,2898,2568,257,0,856,279,1204,1644,17163,397,2779,436,2221,100,216,0,317,673,979,3464,543,145,568,2568,,,,,,,,,,,,,,,
15/06/1990,250819,3063,2383,1068,7630,7634,8804,13317,14772,3314,6689,3621,1374,3619,1306,4770,2287,165,0,210,4671,3757,6635,1684,1907,0,358,1313,169,2713,2111,0,3040,115,0,0,1511,89,1754,5211,999,2729,4015,1553,1193,3371,3616,971,406,365,3110,1280,2624,45,662,109,842,1268,5551,16148,875,2932,673,1295,0,227,156,525,443,1960,2862,0,149,952,1864,,,,,,,,,,,,,,,
15/07/1990,257222,3949,3150,1055,11236,8668,7986,13131,14265,2390,4543,4241,1278,2005,1199,5281,2891,34,129,216,3225,4352,5669,1852,2070,80,880,1024,82,828,2598,0,2986,0,794,406,1389,991,2447,5735,795,1294,6365,1725,1166,1892,2681,1636,147,394,2287,2289,3113,108,0,266,300,883,5465,14673,813,2569,1630,1642,0,182,0,1064,651,1568,4272,620,1406,316,2125,,,,,,,,,,,,,,,
15/08/1990,265970,4266,3667,764,6507,11925,6100,14313,11171,4075,6400,3963,1062,2543,2987,3498,3334,148,228,48,2114,4397,9930,3180,2154,0,171,1818,95,2247,2206,381,2691,216,934,429,2557,912,1458,4532,1204,1804,5961,1607,1138,2297,4070,2142,265,466,3654,1772,3636,272,258,657,210,1332,4754,16448,1452,2932,615,2243,87,105,268,841,1361,1127,4926,250,737,207,2663,,,,,,,,,,,,,,,
15/09/1990,249794,4768,3667,1358,9850,9446,6203,10907,14955,3309,5051,2901,1240,2486,1750,4534,3171,0,63,885,3417,3484,8078,1808,2357,0,786,192,105,1742,990,0,2420,139,1530,491,1737,0,2195,3198,354,1661,4072,2284,648,2080,3693,1271,395,212,3039,1184,3524,120,322,96,687,831,4168,15990,860,3716,1929,1589,0,0,0,781,641,1415,3254,130,605,435,2132,,,,,,,,,,,,,,,
15/10/1990,277632,2863,3376,779,7335,13024,8843,12133,13122,1973,6150,4743,994,3030,1232,5654,4174,353,170,360,3224,4543,12642,2062,3315,0,244,735,268,1579,3406,603,3387,395,395,513,2564,410,2975,6008,536,1815,6629,2205,1658,1794,3492,1446,133,0,3913,1283,4118,145,666,288,914,447,6556,13623,1490,2964,1298,2900,136,157,0,715,484,1700,5519,210,1554,577,3243,,,,,,,,,,,,,,,
15/11/1990,278135,5243,4384,620,8484,11051,6021,17630,11649,3638,5193,4833,1251,3079,1434,3961,2428,0,321,426,2577,3701,7802,2906,2244,82,546,518,260,2724,2325,222,3157,388,1248,615,1995,832,2020,5925,341,2007,5975,2674,704,3131,2746,1241,587,826,4579,2552,5514,68,165,396,352,909,4871,15450,624,4007,1008,3209,72,92,0,546,611,2245,4372,482,113,1043,2170,,,,,,,,,,,,,,,
15/12/1990,204410,3892,2309,578,7224,5915,6097,13159,10126,788,6302,2967,1708,3127,1212,4974,3885,230,267,228,2263,1579,6075,1753,838,0,365,803,200,1060,1607,127,3409,98,738,229,2771,84,1019,2529,0,2037,2951,662,1057,1969,2999,1015,560,569,2873,1455,2176,196,1046,902,170,414,3995,9954,709,2862,666,1178,0,0,0,1081,951,1585,3165,639,686,0,1265,,,,,,,,,,,,,,,
15/01/1991,174511,3229,3190,705,6722,4841,5862,6519,10563,1126,4157,3164,986,1061,715,2759,988,0,0,0,2037,3022,6940,2277,1467,0,782,70,0,1061,1038,364,2368,0,351,516,1614,159,1716,2830,601,1791,4426,709,607,1443,1819,475,84,105,2654,795,3439,272,45,83,511,884,1611,11489,280,894,1184,2377,99,0,0,535,182,2347,3531,0,546,0,737,,,,,,,,,,,,,,,
15/02/1991,179981,2020,2133,295,6411,6003,6277,6775,9069,1751,3881,2419,853,2650,2263,4703,1241,0,0,0,2216,3303,6480,953,1684,70,560,928,78,1494,2716,90,2757,145,185,84,1192,0,1302,4474,914,716,3427,1060,703,1890,2588,681,131,385,3127,2437,1955,93,403,638,379,814,2633,11764,665,1465,1179,1361,0,150,0,545,444,1321,2697,542,283,161,2241,,,,,,,,,,,,,,,
15/03/1991,220351,4139,2834,1850,7512,8063,8387,10438,11800,2861,4173,2483,434,2263,736,3443,2348,0,101,0,1006,3535,6115,2151,1396,120,234,95,0,1786,617,338,2225,892,360,360,2307,351,2012,2683,534,2307,4091,810,657,1228,2405,1625,265,525,3652,2023,2303,651,192,0,283,645,5100,12886,742,2550,1409,2500,241,338,0,438,143,1453,4174,745,1496,156,1452,,,,,,,,,,,,,,,
15/04/1991,190655,4636,2669,648,7588,5197,5080,9320,9805,1301,2789,3436,1988,2007,1822,2643,2961,117,470,140,1285,3196,5924,1606,1751,0,153,712,0,1388,1445,443,3012,160,649,144,1595,198,1071,3508,1021,2156,3055,1151,1156,1404,2067,910,391,253,3166,1189,3050,0,588,355,390,1144,2834,9519,354,3447,240,1191,118,55,0,775,493,745,4784,770,750,437,1596,,,,,,,,,,,,,,,
15/05/1991,163249,3765,3772,934,7192,5311,5103,11243,10696,1237,3736,4646,1292,2889,1178,1713,1659,58,129,0,2984,3303,6806,1448,1658,0,593,498,0,1083,3270,190,2325,154,417,788,1577,598,1774,5546,1255,1343,4016,1186,1386,1884,2507,937,380,190,4733,1696,2236,180,260,48,279,957,4400,14934,933,1840,2001,1654,272,0,0,525,1050,1290,5472,265,91,375,1109,,,,,,,,,,,,,,,
15/06/1991,131525,2409,1939,660,3147,4357,4630,6668,9588,1306,3199,4585,333,1802,484,1587,1413,509,0,0,1543,1172,6295,1795,1715,0,149,620,0,1250,1203,405,3012,0,450,372,1100,558,808,3576,820,1258,3527,428,958,1564,2453,644,332,555,3665,2974,2488,862,235,310,0,421,3610,13304,547,2144,1299,2436,0,110,0,570,233,1124,6432,107,785,153,538,,,,,,,,,,,,,,,
15/07/1991,156808,4948,2591,104,6142,4628,6388,9818,7488,1449,4034,3032,1586,2026,722,3035,2794,312,562,637,1683,3467,7865,2183,1126,0,147,514,304,3252,2153,256,2895,0,580,126,1680,338,1521,3993,541,752,4055,2085,1235,2436,3316,1444,413,402,2854,1927,3034,0,112,498,632,234,2860,13860,780,1893,2364,1277,0,0,0,659,311,3006,3691,565,767,320,2106,,,,,,,,,,,,,,,
15/08/1991,158405,3500,3391,655,6309,6608,6225,9319,11988,2018,3398,5967,1416,1544,576,4473,1121,210,305,220,3120,2927,6352,2335,1423,0,529,408,91,1558,2928,872,1502,158,289,0,1032,278,1093,3578,432,1587,4685,1358,356,1412,1772,708,578,228,2048,1530,2634,0,266,245,136,270,4637,17399,977,1917,1915,1304,0,358,120,770,1265,1424,4401,176,485,187,1109,,,,,,,,,,,,,,,
15/09/1991,175027,3740,3603,892,4698,5424,5545,10764,10343,1891,3111,5384,918,2067,1447,5145,2046,736,572,256,1874,2879,9837,3785,2871,0,630,1118,0,2552,2348,407,2997,385,779,307,1991,429,2319,3910,439,1568,3563,1760,811,2583,5274,1091,790,148,2715,2056,3591,297,842,91,0,1091,3834,13047,1114,3346,1902,1054,0,589,0,990,308,1965,5164,409,1230,176,1189,,,,,,,,,,,,,,,
15/10/1991,185284,3216,4321,506,7005,7569,5660,13697,13458,1514,5252,4614,2438,2775,1214,4294,2682,106,296,0,2843,2315,7928,1804,1380,0,0,1617,533,1990,1874,438,3152,246,606,474,1305,261,1167,5062,1437,3214,5054,1824,866,3624,2519,1448,619,1046,3771,3099,3916,327,413,70,0,725,2909,16680,459,3600,713,1495,99,207,0,1132,590,1428,3697,639,667,0,1385,,,,,,,,,,,,,,,
15/11/1991,175249,3157,3790,1677,6504,6230,7040,7935,14407,1672,3165,4797,558,1965,1809,4881,1739,96,455,370,2060,2191,6201,1944,1297,0,231,665,323,2601,2532,196,2554,180,869,40,1104,287,1473,4925,368,1259,2420,2346,401,786,5179,1925,40,147,2722,1958,2674,0,1021,447,0,664,12903,14800,508,2550,2131,2547,189,118,81,1164,1009,2004,4258,1100,493,327,790,,,,,,,,,,,,,,,
15/12/1991,169552,2390,3422,1266,8940,4176,4315,7921,12735,445,3988,4823,1073,2955,1766,3254,2068,283,803,293,1423,2589,8066,1941,1814,0,427,187,645,1109,1320,72,5452,820,412,371,2061,728,1683,5365,592,1675,3337,1529,1515,2028,3482,1601,0,740,1756,1889,2797,225,1001,1379,0,250,4343,11776,1529,1771,1413,1881,277,110,0,705,867,1838,8365,1215,1499,553,2213,,,,,,,,,,,,,,,
15/01/1992,144473,2811,3239,412,5747,8427,5276,7299,13023,1256,3373,1741,778,1568,871,4826,1077,123,91,0,1168,2168,4966,2595,891,0,355,170,0,1573,2614,400,4131,749,1351,103,1244,71,1709,2573,180,1692,2542,1049,766,2004,3447,342,467,647,4290,1033,2618,312,671,75,92,590,4981,11034,796,3381,253,1621,0,0,0,160,170,1129,5074,563,879,0,846,,,,,,,,,,,,,,,
15/02/1992,158831,4097,3013,920,5253,7792,8404,12343,12924,859,4162,2676,804,1950,1534,4156,1553,0,301,0,1172,2816,7124,1847,1848,0,25,326,490,2157,1170,0,2693,130,426,395,922,543,877,3008,684,993,4221,1150,432,1386,6196,920,345,381,4404,1151,1321,475,174,0,260,439,4725,12448,715,3387,1782,2003,105,372,0,280,686,1991,2300,700,169,0,1526,,,,,,,,,,,,,,,
15/03/1992,160556,3150,3652,831,7421,3932,5334,7203,12676,1352,3828,2547,1173,1252,1070,3663,3169,350,335,243,3246,3814,7675,1735,1012,0,802,708,264,1129,1747,231,2880,288,1215,417,1622,614,980,3540,589,2248,2618,2621,366,1391,4926,444,274,1111,4649,2263,1627,75,226,474,378,637,3479,15919,548,2548,1731,1021,0,0,0,791,128,2673,4405,476,961,870,989,,,,,,,,,,,,,,,
15/04/1992,172207,3284,2799,515,7848,5630,5428,10230,14442,1341,3778,2488,1059,1492,1617,2661,3406,580,875,50,2367,3815,6506,2968,1340,0,84,1424,0,1708,2851,125,4206,549,316,584,1582,0,1860,4885,1070,1614,3949,1299,432,761,3605,1418,391,462,3730,2292,2327,102,121,323,0,552,3882,15490,1000,2003,1712,628,108,0,0,876,1143,2398,6892,881,1043,355,2655,,,,,,,,,,,,,,,
15/05/1992,166231,3346,3062,998,7974,5221,5962,8585,11961,1442,4491,4248,1203,2616,1288,5253,1607,354,484,360,1687,3560,5735,2633,1702,0,0,887,0,2226,1344,387,3404,517,663,1016,684,476,1180,4730,726,1437,3642,2959,937,1113,2954,1406,314,591,4457,3293,3753,255,378,257,501,1032,4607,11096,318,1308,2389,1551,367,0,0,635,505,3183,5159,325,502,237,758,,,,,,,,,,,,,,,
15/06/1992,167368,3735,2999,792,4227,6786,6013,9903,10632,1627,3488,2148,191,1451,1053,3401,2161,1055,208,309,2895,5672,8892,1033,687,0,306,426,165,1623,2771,402,2461,0,874,1320,1899,526,1371,4915,743,226,3625,1583,789,967,3914,1398,549,514,4099,3125,1870,172,417,564,519,30,5158,15476,2069,3470,1540,2145,240,959,0,522,633,2293,3026,706,1851,416,1343,,,,,,,,,,,,,,,
15/07/1992,182175,4416,2594,900,7168,5325,5683,10452,14581,1922,2777,3481,911,3574,1930,5396,1879,0,0,115,3136,3114,9564,1457,1552,284,318,491,120,3148,3848,290,4843,612,410,203,2324,322,1098,4267,226,1904,3018,1974,492,3503,3723,566,302,343,3916,2851,2658,0,110,191,240,843,6436,14358,1178,2611,2394,2286,0,0,103,561,1142,2134,4517,573,0,946,1571,,,,,,,,,,,,,,,
15/08/1992,169714,4009,2912,1270,8180,6230,5917,8633,10011,1305,2935,1888,676,2126,551,6937,1327,311,0,159,3392,4108,8620,3592,773,0,69,254,622,2746,2589,253,5085,145,772,307,756,678,1492,3283,346,1888,2905,3332,358,635,3531,947,0,177,4803,2653,3433,125,1013,375,414,537,4386,15636,1283,900,2190,1300,0,868,0,894,1012,2410,2915,406,1420,294,1415,,,,,,,,,,,,,,,
15/09/1992,175930,3331,2616,196,8517,6983,4853,7974,14565,2261,2820,5105,311,995,1068,6973,3176,0,100,255,2294,3292,6147,2267,921,0,394,1842,139,2353,3181,513,3361,164,1417,64,1678,182,765,6870,310,1468,4147,2824,486,2243,3634,1510,239,521,4798,2822,3376,0,110,364,306,407,5225,11660,747,2491,1869,2584,0,160,0,972,1571,2852,3273,375,1052,554,1037,,,,,,,,,,,,,,,
15/10/1992,200275,3470,2552,615,8483,6788,6774,10577,17247,1803,2295,3420,586,4841,954,6867,1999,468,0,76,3401,3766,9392,3273,2272,0,370,1225,82,3257,4052,582,4660,230,820,134,716,362,2123,4968,669,1603,1475,2375,1446,2094,4882,1658,127,390,4078,3037,3476,0,559,475,262,625,8655,13456,1907,1882,2956,2610,257,179,0,209,1145,3615,3613,1188,1001,490,2381,,,,,,,,,,,,,,,
15/11/1992,209982,4479,5354,917,8168,10739,7761,11917,12001,1936,7082,5091,672,2272,1959,3641,2365,292,0,380,2787,3591,9516,2648,1517,0,430,1261,54,4561,2119,325,4379,343,1848,161,1478,95,2035,4931,259,1331,4769,2782,1464,2237,3857,2323,595,549,4427,4418,4047,328,602,869,231,768,5290,13352,1738,2885,2174,2341,248,96,0,630,1272,4255,4961,487,941,1258,1093,,,,,,,,,,,,,,,
15/12/1992,235684,3332,4925,1139,15691,8720,6162,11421,14904,2089,5858,6089,373,4023,741,5348,3262,423,503,0,3967,6295,7214,2817,1994,0,1183,1141,86,3324,5041,784,4804,1047,1317,877,1677,684,5090,6261,578,1276,4446,2753,427,3123,3926,1525,1613,307,6029,2431,3506,304,453,2227,884,1311,7493,9347,1516,4945,2858,2083,149,234,0,1480,2011,4250,5633,1186,1912,631,2231,,,,,,,,,,,,,,,
15/01/1993,146228,3179,3916,0,5487,8696,4077,6300,15827,2371,3061,1879,1289,1700,762,3213,574,0,197,418,2488,3611,8951,1592,502,0,0,666,0,1091,0,223,1893,600,1856,837,463,166,436,3698,606,1582,3971,3028,428,759,4680,1856,223,880,2324,2577,2369,0,283,0,582,569,4547,6870,249,3342,0,1350,0,240,0,1558,131,3010,4530,706,400,0,559,,,,,,,,,,,,,,,
15/02/1993,158328,3339,1542,1144,7164,11063,3892,12725,11344,1110,2292,2078,458,1908,1556,4628,2146,185,321,336,1079,2858,5416,2178,1367,0,162,999,255,3809,1215,593,5401,0,657,373,2410,398,1131,3554,166,460,1923,977,485,590,4734,1418,395,0,1198,2759,2883,280,485,160,54,608,5558,11790,80,2005,855,2102,183,0,328,262,553,3134,4711,496,1648,190,1772,,,,,,,,,,,,,,,
15/03/1993,203209,3014,1662,728,9364,11594,7697,17481,11334,2824,2140,3042,963,2363,1919,8293,4745,754,393,0,1750,3017,9029,3527,665,0,111,1971,336,3210,3476,710,4035,803,1162,291,366,662,701,4176,430,1176,3619,2897,1379,2597,5491,1921,0,81,5624,2850,2840,600,636,532,1223,481,3096,12201,1343,2094,1786,2665,112,416,0,867,898,7125,4674,0,329,400,518,,,,,,,,,,,,,,,
